,Unnamed: 0,gvkey,deal year,Target name,pdpassgn,patents
73,73,31666,1999,Periphonics Corp,12587290.0,"[4128346, 5953509, 6275793, 6487290]"
74,74,31722,1999,Diamond Multimedia Systems Inc,11803760.0,"[5036313, 5295247, 5586865, 5684674, 5703760, 5777276, 5835786, 5889656, 6160707]"
75,75,60822,1999,Teltrend Inc,11655274.0,"[5224149, 5315650, 5347544, 5357569, 5422950, 5437023, 5438606, 5444776, 5509065, 5521977, 5555274, 5566239, 5631956, 5680405, 5682385, 5689546, 5691998, 5862200, 5889785, 5907614, 5953412, 5963638, 5974137, 6111949, 6151691]"
76,76,60958,1999,Metra Biosystems Inc,11820290.0,"[5350855, 5502197, 5527715, 5620861, 5661039, 5720290, 5736344, 5756361, 5756679, 5921929, 5947902, 5972623, 6015383, 6086536, 6090046, 6264607, 6371916]"
77,77,61087,1999,Percon Inc,,
78,78,61132,1999,ThermoSpectra Corp(Thermo Instrument Systems Inc/Thermo Electron Corp),10120441.0,"[3934782, 3938020, 3939379, 3946299, 3948497, 3948680, 3957539, 3958173, 3959675, 3960602, 3961500, 3963485, 3965376, 3965550, 3966496, 3967980, 3969199, 3969480, 3974508, 3978193, 3980500, 3982097, 3987520, 3987521, 3988165, 3991298, 3991572, 3995008, 3998599, 4002008, 4002495, 4006035, 4006105, 4007056, 4007060, 4007122, 4008423, 4009322, 4011364, 4015708, 4016722, 4019022, 4019670, 4020441, 4021765, 4023134, 4024448, 4025928, 4029248, 4029941, 4034147, 4034206, 4035709, 4037030, 4038667, 4042762, 4044348, 4046834, 4048610, 4049588, 4051864, 4053860, 4053861, 4054858, 4055827, 4058814, 4063007, 4065775, 4068200, 4068515, 4069369, 4071787, 4072392, 4073550, 4075399, 4075603, 4076597, 4078221, 4078380, 4078898, 4080558, 4082408, 4086392, 4088348, 4088606, 4088973, 4090157, 4091124, 4092485, 4092508, 4092865, 4093932, 4095075, 4095707, 4098737, 4098961, 4098967, 4099156, 4100524, 4101730, 4101744, 4103122, 4104491, 4104604, 4104648, 4105136, 4106843, 4107488, 4107626, 4109536, 4111849, 4115734, 4115763, 4117290, 4117452, 4118007, 4118219, 4118754, 4119296, 4119701, 4120464, 4121023, 4121111, 4124836, 4124837, 4125819, 4126598, 4129284, 4129633, 4129896, 4130200, 4130536, 4130781, 4130782, 4130850, 4132855, 4132913, 4134093, 4134192, 4135135, 4135175, 4136346, 4139833, 4140988, 4144427, 4144513, 4146764, 4146765, 4147177, 4149047, 4149216, 4149699, 4150691, 4151398, 4151495, 4152560, 4152683, 4152744, 4153870, 4153892, 4154908, 4156224, 4157032, 4157582, 4158116, 4158119, 4158187, 4159134, 4159859, 4160137, 4160142, 4160234, 4161713, 4161714, 4162536, 4164719, 4164773, 4165795, 4166155, 4166266, 4166267, 4166998, 4167716, 4167722, 4167723, 4167769, 4167770, 4167983, 4169018, 4170016, 4170525, 4171863, 4172020, 4172565, 4173690, 4178572, 4179675, 4179677, 4179678, 4181150, 4183004, 4183073, 4184306, 4185496, 4187166, 4187763, 4189198, 4189526, 4190474, 4190797, 4191057, 4192049, 4193122, 4194185, 4198107, 4198261, 4198923, 4199991, 4202998, 4203645, 4204085, 4204101, 4204114, 4204182, 4204237, 4204245, 4205207, 4205294, 4205892, 4206330, 4207390, 4207449, 4207602, 4208240, 4208723, 4209091, 4209676, 4209680, 4209760, 4209787, 4209814, 4209820, 4210892, 4210898, 4213216, 4214118, 4214219, 4215331, 4215355, 4216457, 4217472, 4217527, 4217529, 4218596, 4218644, 4219742, 4219795, 4219861, 4220359, 4221123, 4221235, 4221649, 4223288, 4225840, 4227167, 4227168, 4228417, 4231633, 4232232, 4232282, 4232702, 4233482, 4234395, 4235558, 4237728, 4237775, 4239543, 4239557, 4240058, 4245204, 4245208, 4246522, 4246557, 4246558, 4246587, 4247882, 4249126, 4250532, 4253075, 4254394, 4255631, 4256810, 4258304, 4258306, 4258343, 4259706, 4260449, 4260861, 4262769, 4266105, 4266209, 4267402, 4267500, 4268733, 4271414, 4271417, 4271559, 4272661, 4272752, 4272772, 4272773, 4274068, 4276457, 4276594, 4278860, 4278983, 4284100, 4285026, 4288839, 4290002, 4291702, 4293617, 4295022, 4297667, 4299130, 4300028, 4300030, 4300281, 4300597, 4301396, 4301491, 4302960, 4304422, 4305701, 4306212, 4306263, 4307368, 4307447, 4308514, 4308546, 4309684, 4311768, 4315121, 4315295, 4317868, 4317870, 4317871, 4317872, 4322630, 4322704, 4323632, 4325048, 4327995, 4328290, 4329408, 4329552, 4329635, 4330720, 4331035, 4333215, 4333993, 4334261, 4337452, 4341224, 4341578, 4342446, 4343242, 4344058, 4344564, 4345624, 4346357, 4347518, 4347758, 4347870, 4348667, 4352487, 4354735, 4360247, 4363533, 4365520, 4366461, 4367451, 4372773, 4373405, 4374328, 4377847, 4380394, 4382217, 4386334, 4386335, 4387358, 4387954, 4396812, 4401999, 4410810, 4414526, 4414852, 4418981, 4426031, 4428976, 4435487, 4439500, 4444458, 4444460, 4447119, 4447471, 4452868, 4455613, 4459543, 4465577, 4466679, 4468785, 4476877, 4477862, 4482203, 4484303, 4485363, 4490446, 4491946, 4493880, 4495819, 4499610, 4506360, 4506362, 4508613, 4508934, 4509037, 4514054, 4521790, 4526665, 4533208, 4536699, 4538140, 4540607, 4543270, 4544707, 4545389, 4546960, 4548878, 4553247, 4555454, 4558914, 4564570, 4575687, 4575806, 4582240, 4582559, 4582582, 4587487, 4587710, 4592238, 4592975, 4601712, 4604542, 4604601, 4606932, 4610081, 4616207, 4618503, 4625195, 4627891, 4632513, 4633119, 4636654, 4637987, 4646053, 4651119, 4652503, 4653499, 4661807, 4663249, 4670358, 4672572, 4673929, 4675254, 4677040, 4677041, 4677078, 4680485, 4680490, 4681663, 4683894, 4684584, 4684915, 4697332, 4698662, 4698899, 4704194, 4705606, 4712061, 4714662, 4714901, 4725115, 4726232, 4727234, 4730238, 4734342, 4740887, 4743828, 4744078, 4746898, 4751405, 4751690, 4752815, 4756979, 4762758, 4769083, 4772085, 4782317, 4789798, 4798438, 4799751, 4801655, 4803464, 4809081, 4834481, 4851310, 4863808, 4877976, 4897321, 4898647, 4906963, 4909761, 4910490, 4913781, 4913782, 4947149, 4950195, 4953079, 4959772, 4962977, 4996584, 5001625, 5017271, 5041199, 5043689, 5055817, 5083477, 5085952, 5086898, 5089027, 5091712, 5095297, 5102753, 5108623, 5111724, 5114200, 5115220, 5118314, 5120590, 5127307, 5148141, 5167997, 5170078, 5171417, 5179297, 5187463, 5215645, 5226716, 5228965, 5240582, 5242562, 5243320, 5263244, 5267879, 5270679, 5279624, 5294905, 5296832, 5318462, 5335253, 5344538, 5393396, 5401825, 5403465, 5421985, 5429738, 5444129, 5622782]"
79,79,61132,1999,ThermoSpectra Corp(Thermo Instrument Systems Inc/Thermo Electron Corp),10315386.0,"[4215386, 4292666]"
80,80,61132,1999,ThermoSpectra Corp(Thermo Instrument Systems Inc/Thermo Electron Corp),10623310.0,[4523310]
81,81,61180,1999,Vantive Corp,,
82,82,61365,1999,Computer Management Sciences Inc,,
83,83,61500,1999,Perclose Inc,11517699.0,"[5417699, 5527322, 5613974, 5746755, 5779719, 5792152, 5797929, 5860991, 5902311, 5921994, 6036699, 6117145, 6136010, 6171317, 6190396, 6206893]"
84,84,61532,1999,Visio Corp,,
85,85,61603,1999,Yieldup International Corp,12032027.0,"[5542441, 5571337, 5634978, 5651379, 5685327, 5772784, 5849104, 5868150, 5873947, 5878760, 5891256, 5932027, 5958146, 5988189]"
86,86,61606,1999,Clarify Inc,,
87,87,61724,1999,TechForce Corp,,
88,88,61731,1999,Fuisz Technologies Ltd,11697608.0,"[5096492, 5196199, 5236734, 5238696, 5268110, 5279849, 5286513, 5288508, 5346377, 5348758, 5370881, 5374447, 5380473, 5387431, 5407676, 5422136, 5427804, 5427811, 5429836, 5431950, 5445769, 5447423, 5456932, 5458823, 5472731, 5486507, 5490993, 5501858, 5503862, 5516537, 5518551, 5518730, 5520859, 5549917, 5556652, 5567439, 5576042, 5582855, 5587172, 5587198, 5593502, 5597416, 5597608, 5601076, 5616344, 5622717, 5622719, 5624684, 5633027, 5637326, 5648033, 5651987, 5653926, 5654003, 5662849, 5670490, 5683720, 5709876, 5726161, 5728397, 5728400, 5733269, 5733577, 5736154, 5744180, 5773429, 5779946, 5804247, 5811123, 5824342, 5827563, 5833071, 5834033, 5840334, 5843922, 5849223, 5851454, 5851552, 5851553, 5851555, 5853762, 5862998, 5866163, 5866188, 5869098, 5871781, 5874110, 5876506, 5891845, 5895664, 5928664, 5935600, 5939120, 5944191, 5965162, 5965164, 5972029, 5976603, 5980941, 6013280, 6020002, 6048541, 6062213, 6066629, 6083430, 6086920, 6116880, 6117452, 6129926, 6132797, 6143742, 6165512, 6171607, 6174514, 6277406]"
89,89,62192,1999,ULTRADATA Corp,,
90,90,62294,1999,iMall Inc,,
91,91,62300,1999,OrCAD Inc,,
92,92,62321,1999,Data Processing Resources Corp,,
93,93,62366,1999,Forte Software Inc,11557797.0,[5457797]
94,94,62372,1999,XYLAN Corp,12170243.0,"[5768257, 6006306, 6041057, 6061368, 6070243, 6088745, 6094430]"
95,95,62372,1999,XYLAN Corp,10942877.0,"[4842877, 5023097]"
96,96,62390,1999,Isocor,,
97,97,62456,1999,Intelliquest Information Group Inc,,
98,98,62593,1999,Excite Inc,12015249.0,"[5577241, 5915249, 5966533]"
99,99,62633,1999,Worldtalk Communications Corp,,
100,100,62753,1999,Edify Corp,11555903.0,"[5455903, 5740240, 5917903, 6078325, 6463149]"
101,101,62833,1999,General Surgical Innovations,11730822.0,"[5324270, 5391176, 5403336, 5439455, 5464403, 5496345, 5514153, 5527323, 5540711, 5562685, 5593418, 5601581, 5601589, 5601590, 5607443, 5630822, 5634911, 5634937, 5643301, 5653705, 5667520, 5685826, 5690668, 5702416, 5702417, 5707390, 5709692, 5716325, 5716368, 5730748, 5730756, 5755729, 5772680, 5776159, 5782854, 5797947, 5814060, 5816258, 5817123, 5827318, 5836961, 5853417, 5855588, 5860997, 5871474, 5871497, 5871498, 5876413, 5888196, 5893866, 5899913, 5902316, 5913818, 5944734, 5951584, 5954739, 5957913, 5964781, 5968066, 5979452, 5984943, 5993472, 5997515, 6004337, 6004340, 6013090, 6015382, 6015421, 6017305, 6024736, 6032671, 6033361, 6042596, 6068639, 6077289, 6102928, 6129736, 6168608, 6171236, 6171299, 6179854, 6187023, 6196968, 6228024, 6228098, 6240924, 6264604, 6277136, 6312442, 6315770, 6319246, 6328729, 6330964, 6358266, 6364892, 6368337, 6371910, 6375665, 6432121, 6436118, 6443159, 6447529, 6451025, 6451035, 6451042, 6468205, 6468292, 6514272, 6527787, 6533805, 6537289, 6540764, 6562056, 6565589, 6565590, 6592602, 6596010, 6620181, 6632234, 6652538, 6673083, 6679900, 6695854, 6695856, 6755845, 6758853, 6764497, 6840946, 6860892, 6866676, 6916331, 6921364, 6953467, 6989018, 7001405, 7077852]"
102,102,62838,1999,SIBIA Neurosciences Inc,11901232.0,"[5567710, 5585388, 5594011, 5618720, 5670113, 5677459, 5686241, 5686473, 5691166, 5703100, 5705512, 5710250, 5714471, 5723477, 5726035, 5736560, 5792846, 5801232, 5804560, 5807689, 5831053, 5837489, 5846757, 5849895, 5850025, 5851824, 5852041, 5863902, 5872101, 5874236, 5876958, 5910582, 5912122, 5962419, 5969100, 5981193, 5985586, 6001581, 6013474, 6015879, 6017887, 6022704, 6033865, 6051419, 6051684, 6057114, 6096514, 6127133, 6153171, 6656957]"
103,103,62880,1999,GeoScience Corp(Tech-Sym Corp),10634663.0,"[4534663, 4604902, 4608832, 4751040, 4819480, 5185122, 5398694]"
104,104,63003,1999,Innovasive Devices Inc,11743321.0,"[5268001, 5334198, 5380288, 5545170, 5569269, 5584845, 5618304, 5630824, 5643321, 5649940, 5649963, 5690655, 5725529, 5782835, 5797963, 5814071, 5827298, 5843084, 5860978, 5885293, 5899921, 5902321, 5906632, 5911721, 5935129, 5968044, 5980524, 6017348, 6036694, 6290711, 6302886, 7105010]"
105,105,63021,1999,Infoseek Corp,11851956.0,"[5659732, 5751956, 5845278, 5855020, 5870546, 5920854, 5963915, 5983216, 6018733, 6070158, 6189030, 6269370, 6466966, 6546416, 6859833]"
106,106,63073,1999,Pacific Research & Engineering Corporation,,
107,107,63462,1999,SRS Labs Inc,12818039.0,"[5661808, 5784468, 5850453, 5892830, 5912976, 5970152, 6281749, 6285767, 6590983, 6597791, 6718039, 6993480, 7031474, 7043031]"
108,108,63462,1999,SRS Labs Inc,12818039.0,"[5661808, 5784468, 5850453, 5892830, 5912976, 5970152, 6281749, 6285767, 6590983, 6597791, 6718039, 6993480, 7031474, 7043031]"
109,109,63481,1999,Connectinc.com,,
110,110,63489,1999,Interlink Computer Sciences Inc,,
111,111,63589,1999,International Network Services,12023849.0,[5923849]
112,112,63652,1999,Xionics Document Technologies Inc,11655350.0,"[5500928, 5555350, 5555358, 5867632, 5894586]"
113,113,63754,1999,Gulfstream Aerospace Corp,,
114,114,63878,1999,Uroquest Medical Corp,,
115,115,64002,1999,SeaMED Corp,,
116,116,64007,1999,GeoTel Communications Corp,,
117,117,64128,1999,Vivid Technologies Inc,11938758.0,"[5319547, 5490218, 5600700, 5642393, 5699400, 5838758, 5870449, 5974111, 6088423, 6218943]"
118,118,64281,1999,EarthLink Network Inc,,
119,119,64320,1999,Medical Manager Corp,,
120,120,64914,1999,Genesys Telecommunications Laboratories Inc,11902163.0,"[5765033, 5802163, 5825870, 5905792, 5915011, 5915012, 5926538, 5926539, 5933492, 5940495, 5940496, 5940497, 5943416, 5946387, 5953332, 5953405, 5960073, 5960442, 5963632, 5970065, 5991391, 5991392, 5991393, 5991395, 5995614, 5995615, 6002760, 6005931, 6011792, 6018578, 6021428, 6044146, 6044368, 6047060, 6055308, 6064667, 6067357, 6072864, 6076093, 6078566, 6078581, 6104801, 6104802, 6108711, 6118865, 6118866, 6122360, 6122365, 6128646, 6130933, 6134315, 6138139, 6148074, 6157655, 6167395, 6170011, 6175563, 6175564, 6178239, 6181692, 6181788, 6185287, 6185291, 6185292, 6198739, 6201804, 6201863, 6205412, 6212178, 6215783, 6229888, 6230197, 6259692, 6259774, 6259786, 6263066, 6286033, 6289094, 6298130, 6320951, 6332154, 6337904, 6339593, 6345305, 6346952, 6359981, 6370508, 6373836, 6373937, 6381222, 6381640, 6389007, 6389028, 6389133, 6393015, 6393018, 6408064, 6411615, 6418146, 6421329, 6434231, 6442247, 6445788, 6449270, 6449358, 6453341, 6456615, 6459697, 6470080, 6473787, 6480600, 6496702, 6512763, 6535492, 6539419, 6549539, 6556671, 6557003, 6560214, 6560328, 6563788, 6581105, 6584192, 6597685, 6600822, 6625126, 6625139, 6681010, 6711146, 6711611, 6718366, 6724764, 6731626, 6732156, 6735298, 6748072, 6785710, 6788779, 6788781, 6795406, 6801520, 6801928, 6822945, 6874119, 6879586, 6910072, 6920441, 6958994, 6981020, 6985478, 6985943, 6987977, 7006607, 7016485, 7020264, 7031442, 7035905, 7039857, 7076499, 7079641, 7116655, 7120141, 7120700, 7127059, 7133518, 7149304]"
121,121,64936,1999,Laser Power Corp,11851751.0,"[5309541, 5534950, 5574740, 5708672, 5734766, 5751751, 5761227, 5771324, 5796766, 5802086, 5832150, 5990983, 6020992]"
122,122,64996,1999,Advanced Communication Systems Inc,,
123,123,65267,1999,fine.com International Corp,,
124,124,65295,1999,LeukoSite Inc,12137324.0,"[6025384, 6037324, 6054579, 6083903, 6107073, 6245332]"
125,125,65766,1999,Excel Switching Corp,12234618.0,"[5737320, 5826030, 5864551, 5920546, 5987035, 6002683, 6005841, 6055237, 6058181, 6088749, 6118779, 6119187, 6134618, 6137801, 6147872, 6226288, 6285670, 6373849, 6389024, 6397385, 6463056, 6522646, 6526050, 6594685, 6603757, 6701131, 6898199, 6950311, 7031752, 7113580]"
126,126,65988,1999,USWeb/CKS,,
127,127,66021,1999,Thermo Vision Corp(Thermo Instrument/Thermo Electron),12257503.0,[6157503]
128,128,66056,1999,Information Advantage Software Inc,,
129,129,66590,1999,ViaGrafix Corp,,
130,130,110104,1999,Tristar Aerospace Co,,
131,131,110480,1999,CombiChem Inc,,
132,132,110773,1999,RiboGene Inc,11598636.0,"[5387613, 5498636, 5641627, 5738985, 5760086, 5871923, 5874231, 5998159, 6111077, 6156496]"
133,133,111591,1999,NetGravity Inc,,
134,134,111968,1999,International Integration Inc,,
135,135,112625,1999,Broadcast.Com Inc,,
136,136,113364,1999,GeoCities,,
137,137,119016,1999,FlashNet Communications Inc,,
138,138,120215,1999,MapQuest.com Inc,12382489.0,"[6282489, 6498982]"
139,139,121615,1999,Software.com Inc,12281935.0,[6181935]
140,140,121615,1999,Software.com Inc,12281935.0,[6181935]
141,141,121760,1999,nFront Inc,,
142,142,134144,1999,eFunds Corp,12435799.0,"[6335799, 6384844, 6488206]"
143,143,134144,1999,eFunds Corp,12435799.0,"[6335799, 6384844, 6488206]"
144,144,2267,2000,Block Drug Co,10226700.0,"[4057060, 4126700, 4128662, 4146619, 4147800, 4179504, 4215116, 4238499, 4260570, 4263321, 4267164, 4310516, 4368207, 4372977, 4373036, 4387479, 4440763, 4470814, 4491576, 4497831, 4521551, 4534070, 4534071, 4542168, 4544356, 4576645, 4584319, 4612191, 4896382, 4950697, 4986754, 4988556, 5007556, 5008029, 5032384, 5120528, 5163616, 5178787, 5188755, 5225441, 5251559, 5253684, 5270031, 5302628, 5303750, 5308223, 5369145, 5392823, 5395546, 5398738, 5496558, 5498425, 5525652, 5561177, 5571519, 5578559, 5589159, 5597552, 5609189, 5653964, 5696181, 5718885, 5736158, 5750591, 5753602, 5755330, 5763376, 5830933, 5902110, 5939048, 5989544, 6017520, 6025411, 6034138, 6077501, 6083488, 6086372, 6096292, 6099315, 6110989, 6121213, 6124374, 6166102, 6169118, 6239191, 6241972, 6276937, 6294594, 6344196, 6350794, 6416745, 6423762, 6592853]"
145,145,2891,2000,Cerprobe Corporation,11928226.0,"[4161692, 5066907, 5382898, 5828226, 5923178, 6002426, 6114869, 6208155, 6220870, 6297654, 6354859, 6426637, 6559665]"
146,146,3291,2000,Comptek Research Inc,,
147,147,4374,2000,Engineering Measurements Co,10799012.0,"[4679947, 4699012, 4703659, 4705212, 4785245, 4886420, 4905522, 6062256, 6095175, 6220103, 6230731, 6276218]"
148,148,4806,2000,GRC International Inc,11909282.0,"[5623357, 5809282]"
149,149,4806,2000,GRC International Inc,10501636.0,"[4328197, 4384895, 4401636]"
150,150,5721,2000,Wyant Corp,,
151,151,6035,2000,Interface Systems Inc,10428746.0,"[4328746, 4390967, 4417320]"
152,152,6096,2000,Mallinckrodt Inc,10962147.0,[4862147]
153,153,6096,2000,Mallinckrodt Inc,11448004.0,"[4621643, 4653498, 4685464, 4700708, 4770179, 4802486, 4817013, 4830014, 4869254, 4907166, 4911167, 4928691, 4934372, 4938218, 5042522, 5046018, 5078136, 5099842, 5101817, 5109849, 5129401, 5166075, 5179002, 5209230, 5218962, 5226417, 5228440, 5231591, 5246003, 5247932, 5267563, 5289575, 5348004, 5351685, 5368026, 5368224, 5377675, 5392777, 5421329, 5445160, 5469845, 5502726, 5524617, 5533507, 5555882, 5588439, 5645059, 5651367, 5662106, 5746206, 5823952, 5995856, 6068594, 6272363, 6662033]"
154,154,6096,2000,Mallinckrodt Inc,10046726.0,"[3946726, 3961624, 4001650, 4010761, 4031885, 4050458, 4120621, 4122842, 4323064, 4374521, 4388505, 4406302, 4434790, 4442856, 4454893, 4487155, 4509688, 4511164, 4586634, 4706664, 4752089, 4782832, 4883055, 4883353, 4915106, 4921642, 4924904, 4932402, 4938212, 4954799, 4989599, 5015715, 5016673, 5036846, 5054882, 5057822, 5060514, 5072737, 5109452, 5134995, 5150291, 5155046, 5161525, 5166990, 5182353, 5187970, 5187971, 5198147, 5204265, 5204922, 5205322, 5212092, 5219527, 5231979, 5242315, 5246859, 5259373, 5262192, 5265597, 5266271, 5271073, 5271389, 5277872, 5279761, 5298187, 5299568, 5301921, 5307793, 5313820, 5319540, 5325861, 5326531, 5326585, 5330718, 5338516, 5339671, 5339807, 5343859, 5357953, 5357955, 5360000, 5368019, 5369979, 5378432, 5383449, 5386962, 5390666, 5399119, 5404297, 5407174, 5413110, 5438980, 5440337, 5443075, 5452621, 5466134, 5517983, 5524615, 5531221, 5549106, 5574497, 5596984, 5605145, 5632270, 5660171, 5664560, 5664566, 5673689, 5813399, 5829431, 5845636, 5909731, 5915382, 5934274, 5957132, 6116240, 6299581, 6793629]"
155,155,6096,2000,Mallinckrodt Inc,11595848.0,"[5485847, 5495848, 5535739, 5549720, 5560355, 5577500, 5603623, 5630411, 5645060, 5660567, 5676141, 5678544, 5701891, 5713355, 5715812, 5724967, 5727547, 5743260, 5743263, 5746201, 5746697, 5746806, 5749358, 5752914, 5765563, 5771884, 5776058, 5779630, 5782237, 5782756, 5783105, 5791339, 5797841, 5803062, 5803910, 5807246, 5807247, 5810724, 5813980, 5816244, 5818985, 5826575, 5829441, 5830136, 5839439, 5842982, 5851179, 5853364, 5859503, 5864938, 5865168, 5865736, 5881717, 5881723, 5882545, 5884623, 5885213, 5910108, 5915379, 5915380, 5916154, 5916155, 5918597, 5921921, 5924979, 5924982, 5924994, 5941245, 5954052, 5960610, 5961450, 5961452, 6018673, 6019731, 6023541, 6024089, 6032065, 6035223, 6041783, 6042551, 6044283, 6044843, 6058933, 6064899, 6076523, 6083172, 6094592, 6112107, 6115621, 6116242, 6119027, 6123073, 6135106, 6142150, 6143196, 6161539, 6173196, 6195575, 6269812, 6305373, 6321748, 6360745, 6369838, 6370409, 6374129, 6411833, 6412483, 6430423, 6553991, 6591122, 6606509, 6668824, 6671530, 6675801, 6681126, 6701170, 6708049, 6721584, 6725447, 6739337, 6748254, 6754516, 6763255, 6801797, 6819687, 6836679, 6839579, 6845256, 6972000, 7006856, 7036504, 7047056, 7079880, 7096868, 7113815, 7117438, 7120479, 7120480, 7123950, 7127141, 7130671]"
156,156,6096,2000,Mallinckrodt Inc,11194959.0,[5094959]
157,157,6096,2000,Mallinckrodt Inc,12671795.0,"[5921238, 6283119, 6571795, 6866040]"
158,158,6096,2000,Mallinckrodt Inc,11485142.0,"[4727871, 5237987, 5385142, 5452714, 5513631, 5542415, 5544674, 5671767, 5794986]"
