,assgn_final,gvkey_final
7733,11583854,1677.0
7734,11584279,29353.0
7735,11584295,126721.0
7736,11584577,28724.0
7737,11584639,9643.0
7738,11584749,1357.0
7739,11584990,7648.0
7740,11585790,5229.0
7741,11585930,12289.0
7742,11585951,6803.0
7743,11585964,13407.0
7744,11586063,65676.0
7745,11586246,61260.0
7746,11586341,210418.0
7747,11586520,212340.0
7748,11586948,2721.0
7749,11587000,19043.0
7750,11587020,2721.0
7751,11587742,7228.0
7752,11588385,26015.0
7753,11588621,101352.0
7754,11588732,18467.0
7755,11588924,60992.0
7756,11588998,17420.0
7757,11589085,210418.0
7758,11589168,16475.0
7759,11589279,24898.0
7760,11589386,63945.0
7761,11589520,14881.0
7762,11589689,10787.0
7763,11590401,10839.0
7764,11590930,3093.0
7765,11591022,12597.0
7766,11591074,24778.0
7767,11591703,125863.0
7768,11591737,10530.0
7769,11591797,61489.0
7770,11591818,12142.0
7771,11592113,14385.0
7772,11592625,4864.0
7773,11593241,12215.0
7774,11593456,5650.0
7775,11593671,65202.0
7776,11593978,12773.0
7777,11593987,31807.0
7778,11594611,12630.0
7779,11595218,10530.0
7780,11595610,61068.0
7781,11595653,8422.0
7782,11595848,10787.0
7783,11596226,1278.0
7784,11596455,1704.0
7785,11596613,1608.0
7786,11596636,1397.0
7787,11596724,62784.0
7788,11596811,12757.0
7789,11596980,101352.0
7790,11598293,10787.0
7791,11598537,160865.0
7792,11598608,62977.0
7793,11598636,25906.0
7794,11598856,11465.0
7795,11599022,102523.0
7796,11599371,24352.0
7797,11599775,6507.0
7798,11600861,5606.0
7799,11601045,11682.0
7800,11601741,104598.0
7801,11602391,25899.0
7802,11602647,7652.0
7803,11602944,2751.0
7804,11603350,30345.0
7805,11603600,2033.0
7806,11603684,144134.0
7807,11603858,66440.0
7808,11603918,9842.0
7809,11604623,62217.0
7810,11604754,101352.0
7811,11604809,8626.0
7812,11605264,5133.0
7813,11605275,10383.0
7814,11605498,4145.0
7815,11605644,2444.0
7816,11605725,62960.0
7817,11606068,29685.0
7818,11608269,3011.0
7819,11608315,64113.0
7820,11608393,100049.0
7821,11608505,8562.0
7822,11608661,7985.0
7823,11608790,5606.0
7824,11608848,202421.0
7825,11609006,20779.0
7826,11609482,8253.0
7827,11609518,102523.0
7828,11609521,8001.0
7829,11609577,24758.0
7830,11610738,16597.0
7831,11610772,6430.0
7832,11611186,28631.0
7833,11612035,3053.0
7834,11612259,1965.0
7835,11612308,24755.0
7836,11613151,11475.0
7837,11613539,14391.0
7838,11613561,6494.0
7839,11613745,7003.0
7840,11614032,5709.0
7841,11614216,100080.0
7842,11614330,7257.0
7843,11614349,65937.0
7844,11614712,19344.0
7845,11615013,120334.0
7846,11615030,8044.0
7847,11615082,10658.0
7848,11615107,12234.0
7849,11615510,15494.0
7850,11615573,5549.0
7851,11615801,115077.0
7852,11616026,10622.0
7853,11616323,11399.0
7854,11616680,14836.0
7855,11616950,136186.0
7856,11617300,29332.0
7857,11617405,1177.0
7858,11617622,3278.0
7859,11618532,9074.0
7860,11618732,101310.0
7861,11619430,62420.0
7862,11619773,19349.0
7863,11619790,165675.0
7864,11619853,12053.0
7865,11620103,2771.0
7866,11620679,24712.0
7867,11620762,25959.0
7868,11620766,2721.0
7869,11621078,5250.0
7870,11621081,213449.0
7871,11621597,12141.0
7872,11621849,2070.0
7873,11621907,66447.0
7874,11621929,8867.0
7875,11622105,6201.0
7876,11622431,148273.0
7877,11622660,15293.0
7878,11622890,2721.0
7879,11623030,29497.0
7880,11623492,13184.0
7881,11623555,160988.0
7882,11623569,25790.0
7883,11624063,20520.0
7884,11624109,24357.0
7885,11624261,64723.0
7886,11624835,4850.0
7887,11625630,133424.0
7888,11626194,64017.0
7889,11626257,117784.0
7890,11626281,28853.0
7891,11626560,2721.0
7892,11626680,4926.0
7893,11627134,147600.0
7894,11627331,6266.0
7895,11627771,24843.0
7896,11627891,20245.0
7897,11628036,10530.0
7898,11628122,11133.0
7899,11628147,7585.0
7900,11628546,62824.0
7901,11628674,64850.0
7902,11628725,25773.0
7903,11628740,24929.0
7904,11628860,30709.0
7905,11629246,5878.0
7906,11629449,62207.0
7907,11629714,1920.0
7908,11629932,8530.0
7909,11631170,15760.0
7910,11631550,23224.0
7911,11631733,2338.0
7912,11631907,161797.0
7913,11632282,12248.0
7914,11632295,7155.0
7915,11632587,11152.0
7916,11632846,100080.0
7917,11633695,5047.0
7918,11633793,5181.0
7919,11633804,4981.0
7920,11633823,2338.0
7921,11633967,25279.0
7922,11634289,11035.0
7923,11634954,29336.0
7924,11635056,6946.0
7925,11635068,16729.0
7926,11635626,25916.0
7927,11635687,8972.0
7928,11635796,62221.0
7929,11635837,133170.0
7930,11636258,3849.0
7931,11636400,28996.0
7932,11636480,7881.0
7933,11637030,116304.0
7934,11637142,61164.0
7935,11637313,5399.0
7936,11637480,2721.0
7937,11637586,62397.0
7938,11638017,25949.0
7939,11638022,61567.0
7940,11638029,8712.0
7941,11638439,2455.0
7942,11638624,1794.0
7943,11638867,24625.0
7944,11639343,19043.0
7945,11639817,162369.0
7946,11640033,13839.0
7947,11640109,62612.0
7948,11640160,64543.0
7949,11640300,117861.0
7950,11640355,6040.0
7951,11640589,19043.0
7952,11640898,108718.0
7953,11641449,30216.0
7954,11641453,210418.0
7955,11641980,4128.0
7956,11642196,14447.0
7957,11642440,28362.0
7958,11642782,5439.0
7959,11643057,1081.0
7960,11643136,64028.0
7961,11644164,110766.0
7962,11644220,25525.0
7963,11644278,120860.0
7964,11644290,12540.0
7965,11644738,8394.0
7966,11644985,12161.0
7967,11645137,62954.0
7968,11645328,28150.0
7969,11645451,20294.0
7970,11645470,15334.0
7971,11645528,5650.0
7972,11645532,24766.0
7973,11645740,5180.0
7974,11646273,122678.0
7975,11646417,3771.0
7976,11646760,7974.0
7977,11647024,22794.0
7978,11647459,27765.0
7979,11648177,260737.0
7980,11648394,7585.0
7981,11648505,6565.0
7982,11648588,30237.0
7983,11648756,15494.0
7984,11648986,3246.0
7985,11649757,5964.0
7986,11649816,3735.0
7987,11651289,1173.0
7988,11651356,24345.0
7989,11651582,2338.0
7990,11651853,31154.0
7991,11652666,7114.0
7992,11652775,6430.0
7993,11653008,24975.0
7994,11653062,6100.0
7995,11653198,136725.0
7996,11654049,7506.0
7997,11654071,210418.0
7998,11654623,61717.0
7999,11654849,28477.0
8000,11655274,61646.0
8001,11655325,6774.0
8002,11655350,61737.0
8003,11655404,221612.0
8004,11655720,11580.0
8005,11655955,5496.0
8006,11656180,5069.0
8007,11656276,6575.0
8008,11656386,9074.0
8009,11656406,66225.0
8010,11656784,8020.0
8011,11656891,17436.0
8012,11657122,29323.0
8013,11657227,25927.0
8014,11657538,61737.0
8015,11657546,5650.0
8016,11657926,6774.0
8017,11658184,5860.0
8018,11658207,6268.0
8019,11658513,31051.0
8020,11659487,66662.0
8021,11659515,7985.0
8022,11659857,62599.0
8023,11659883,10553.0
8024,11660087,17225.0
8025,11660261,10841.0
8026,11660514,6435.0
8027,11660884,4460.0
8028,11661164,5180.0
8029,11661275,3850.0
8030,11662587,30807.0
8031,11662588,28520.0
8032,11662623,64675.0
8033,11663460,210418.0
8034,11663553,156125.0
8035,11663601,7985.0
8036,11664090,6774.0
8037,11664140,116504.0
8038,11664331,5883.0
8039,11664700,24467.0
8040,11665783,65092.0
8041,11665820,101352.0
8042,11667120,9701.0
8043,11667131,5237.0
8044,11667544,22139.0
8045,11667548,10640.0
8046,11667926,29685.0
8047,11668155,113646.0
8048,11668161,14549.0
8049,11668481,28841.0
8050,11668814,25076.0
8051,11668988,3558.0
8052,11669696,1762.0
8053,11670063,61988.0
8054,11670416,3359.0
8055,11670659,9763.0
8056,11670780,3150.0
8057,11671079,153351.0
8058,11671483,4491.0
8059,11671502,63854.0
8060,11671559,8330.0
8061,11671677,62846.0
8062,11671799,2069.0
8063,11671985,7114.0
8064,11672669,8845.0
8065,11672916,5650.0
8066,11673033,6776.0
8067,11673756,20790.0
8068,11674019,24996.0
8069,11674082,7724.0
8070,11674093,29559.0
8071,11674205,27747.0
8072,11674494,7593.0
8073,11674654,4068.0
8074,11675098,1278.0
8075,11675196,1697.0
8076,11675272,4998.0
8077,11675279,106265.0
8078,11675793,101317.0
8079,11676203,13468.0
8080,11676351,14446.0
8081,11676647,137310.0
8082,11677177,63895.0
8083,11677235,141297.0
8084,11677310,101352.0
8085,11677544,3120.0
8086,11678256,133430.0
8087,11678473,24008.0
8088,11678818,27789.0
8089,11679124,142748.0
8090,11679519,63099.0
8091,11679787,65948.0
8092,11679833,102523.0
8093,11680163,126423.0
8094,11680897,27756.0
8095,11681313,29033.0
8096,11681664,124036.0
8097,11681695,61550.0
8098,11681715,61737.0
8099,11682014,1045.0
8100,11682472,6410.0
8101,11682741,7652.0
8102,11682837,65944.0
8103,11683162,16158.0
8104,11683489,8293.0
8105,11683555,220748.0
8106,11683563,7593.0
8107,11683759,5786.0
8108,11683909,3935.0
8109,11684051,125863.0
8110,11684154,11941.0
8111,11684342,22832.0
8112,11684346,6494.0
8113,11684574,14863.0
8114,11684637,8990.0
8115,11684863,31793.0
8116,11685841,19349.0
8117,11686477,21062.0
8118,11686593,5782.0
8119,11686891,29924.0
8120,11687747,63658.0
8121,11688283,9233.0
8122,11688383,25420.0
8123,11688461,148293.0
8124,11688645,105944.0
8125,11688649,3298.0
8126,11688830,210418.0
8127,11689332,28845.0
8128,11689582,62809.0
8129,11689729,125863.0
8130,11690375,21251.0
8131,11690805,65519.0
8132,11690835,28176.0
8133,11690976,15334.0
8134,11691106,65819.0
8135,11691125,7228.0
8136,11691143,25575.0
8137,11691318,7585.0
8138,11692517,10420.0
8139,11692585,61927.0
8140,11692664,14268.0
8141,11692902,13302.0
8142,11693239,10640.0
8143,11694026,5180.0
8144,11694122,233149.0
8145,11694469,19043.0
8146,11694554,61737.0
8147,11694732,6001.0
8148,11694753,13600.0
8149,11695659,6845.0
8150,11695710,62455.0
8151,11695726,61448.0
8152,11695915,101310.0
8153,11696247,3735.0
8154,11696612,210418.0
8155,11696638,62709.0
8156,11697043,24980.0
8157,11697608,29955.0
8158,11697719,62826.0
8159,11697733,25619.0
8160,11698272,63138.0
8161,11698276,25056.0
8162,11698464,3705.0
8163,11698498,101352.0
8164,11699215,210418.0
8165,11700789,62511.0
8166,11701046,126721.0
8167,11701269,30644.0
8168,11701435,12185.0
8169,11701576,6266.0
8170,11701583,101317.0
8171,11701788,4864.0
8172,11702828,29950.0
8173,11702954,10787.0
8174,11703078,9930.0
8175,11703389,107682.0
8176,11703899,8530.0
8177,11704110,201088.0
8178,11704662,7333.0
8179,11704996,61356.0
8180,11705020,4997.0
8181,11705022,25130.0
8182,11705207,5087.0
8183,11706110,1154.0
8184,11706563,23943.0
8185,11706668,63185.0
8186,11706683,23943.0
8187,11706787,10405.0
8188,11706973,11793.0
8189,11707134,6465.0
8190,11707676,23799.0
8191,11707887,11217.0
8192,11707901,14456.0
8193,11708447,2133.0
8194,11708861,28817.0
8195,11709525,7652.0
8196,11709685,6132.0
8197,11710503,112158.0
8198,11710664,9818.0
8199,11711284,28958.0
8200,11711595,4611.0
8201,11712711,10324.0
8202,11712733,30625.0
8203,11712741,3658.0
8204,11713094,61572.0
8205,11713115,64772.0
8206,11713465,14363.0
8207,11713680,20520.0
8208,11714488,25937.0
8209,11714513,62821.0
8210,11714557,100049.0
8211,11714710,24882.0
8212,11714770,15466.0
8213,11715264,30649.0
8214,11715415,28127.0
8215,11715732,210418.0
8216,11715846,100114.0
8217,11715947,4798.0
8218,11716107,6839.0
8219,11716203,21777.0
8220,11716337,24781.0
8221,11716923,14385.0
8222,11717058,14582.0
8223,11717321,3336.0
8224,11717578,28758.0
8225,11717696,1492.0
8226,11717814,13262.0
8227,11717897,4645.0
8228,11717972,14470.0
8229,11718426,14477.0
8230,11718464,5650.0
8231,11718527,122257.0
8232,11718919,122315.0
8233,11719140,27913.0
8234,11719434,21504.0
8235,11719500,29659.0
8236,11719513,19349.0
8237,11719624,12302.0
8238,11720063,147449.0
8239,11720435,111881.0
8240,11720574,31777.0
8241,11720689,1359.0
8242,11720814,14867.0
8243,11720933,23876.0
8244,11722034,24370.0
8245,11722170,10115.0
8246,11722256,9110.0
8247,11722856,62911.0
8248,11722921,12323.0
8249,11722970,24344.0
8250,11723241,28009.0
8251,11723436,31511.0
8252,11723587,63127.0
8253,11723726,60913.0
8254,11723829,15331.0
8255,11724439,65788.0
8256,11724982,100080.0
8257,11725567,24975.0
8258,11726287,10275.0
8259,11726652,22619.0
8260,11727099,6529.0
8261,11727743,101352.0
8262,11727927,7155.0
8263,11728119,8120.0
8264,11729386,100080.0
8265,11729519,5650.0
8266,11729904,111671.0
8267,11730028,2346.0
8268,11730054,30009.0
8269,11730254,14867.0
8270,11730822,10787.0
8271,11730939,2352.0
8272,11731550,6774.0
8273,11731587,65739.0
8274,11731860,19043.0
8275,11731974,2721.0
8276,11732153,10793.0
8277,11732237,5087.0
8278,11732421,2338.0
8279,11732446,100243.0
8280,11732750,28251.0
8281,11732886,29041.0
8282,11733134,12233.0
8283,11733228,23945.0
8284,11733388,64004.0
8285,11733776,11456.0
8286,11733865,31760.0
8287,11735605,23253.0
8288,11735683,13914.0
8289,11736028,24029.0
8290,11736571,29709.0
8291,11736692,4367.0
8292,11736775,28118.0
8293,11737077,101317.0
8294,11737175,62328.0
8295,11737283,63094.0
8296,11737628,29276.0
8297,11737654,29392.0
8298,11737656,7471.0
8299,11738250,23671.0
8300,11738459,31465.0
8301,11738461,3735.0
8302,11738686,13794.0
8303,11739858,127384.0
8304,11740054,5046.0
8305,11740446,1164.0
8306,11740814,8067.0
8307,11740960,5884.0
8308,11741138,9613.0
8309,11741259,7171.0
8310,11741281,61489.0
8311,11741647,6129.0
8312,11742139,16401.0
8313,11742275,6774.0
8314,11742804,3458.0
8315,11742936,65893.0
8316,11743243,29878.0
8317,11743275,8530.0
8318,11743321,6266.0
8319,11743551,24385.0
8320,11744598,19349.0
8321,11744821,6474.0
8322,11744839,62135.0
8323,11745550,101310.0
8324,11745620,4864.0
8325,11745853,63854.0
8326,11746106,13467.0
8327,11746447,62490.0
8328,11746525,4248.0
8329,11746675,125994.0
8330,11746708,66655.0
8331,11747374,25033.0
8332,11747399,102523.0
8333,11747687,12379.0
8334,11747909,101020.0
8335,11748093,6266.0
8336,11748253,15328.0
8337,11748355,64542.0
8338,11748389,21186.0
8339,11748450,14898.0
8340,11749001,10553.0
8341,11749200,30204.0
8342,11749594,25655.0
8343,11749635,6994.0
8344,11750171,7637.0
8345,11750295,29312.0
8346,11750394,161037.0
8347,11750479,4060.0
8348,11750563,9935.0
8349,11750955,64485.0
8350,11751051,62599.0
8351,11751499,174076.0
8352,11751586,17080.0
8353,11751812,2190.0
8354,11751984,1478.0
8355,11752093,29009.0
8356,11752141,63186.0
8357,11752239,5894.0
8358,11752479,135966.0
8359,11752782,2721.0
8360,11752832,30569.0
8361,11752880,17080.0
8362,11753421,6774.0
8363,11753699,25000.0
8364,11753770,64891.0
8365,11754027,140760.0
8366,11754050,10964.0
8367,11754414,101310.0
8368,11754679,30122.0
8369,11754902,9818.0
8370,11754961,29079.0
8371,11755119,15855.0
8372,11755526,10787.0
8373,11755731,3062.0
8374,11755735,62640.0
8375,11756269,101310.0
8376,11756297,24302.0
8377,11757047,4467.0
8378,11757241,13421.0
8379,11757438,5606.0
8380,11757590,8859.0
8381,11757855,7312.0
8382,11758088,12861.0
8383,11758427,148220.0
8384,11758473,101352.0
8385,11758502,176522.0
8386,11758607,15403.0
8387,11758801,25578.0
8388,11758939,136884.0
8389,11759125,29772.0
8390,11759279,31567.0
8391,11759597,8546.0
8392,11759731,4094.0
8393,11760054,4321.0
8394,11760070,21581.0
8395,11760339,12847.0
8396,11760509,12651.0
8397,11760850,21132.0
8398,11761094,19349.0
8399,11761139,24648.0
8400,11761434,18467.0
8401,11762001,63483.0
8402,11762257,6972.0
8403,11762630,23667.0
8404,11762957,61655.0
8405,11763545,61706.0
8406,11763645,10622.0
8407,11764149,7772.0
8408,11764182,112624.0
8409,11764258,5456.0
8410,11764606,17420.0
8411,11765105,12233.0
8412,11765388,115404.0
8413,11765421,142464.0
8414,11765967,10530.0
8415,11766126,2615.0
8416,11766431,10275.0
8417,11766646,3820.0
8418,11766900,8643.0
8419,11767002,1201.0
8420,11767170,10640.0
8421,11767468,5195.0
8422,11768330,19349.0
8423,11768374,61759.0
8424,11768565,21496.0
8425,11768855,12884.0
8426,11768993,10407.0
8427,11769443,4367.0
8428,11769530,28176.0
8429,11769654,117801.0
8430,11770213,29625.0
8431,11770244,62865.0
8432,11770343,13467.0
8433,11770563,213449.0
8434,11770738,9217.0
8435,11770957,12226.0
8436,11770990,102696.0
8437,11771349,5650.0
8438,11771533,64313.0
8439,11771735,27791.0
8440,11772145,31063.0
8441,11772281,3980.0
8442,11772515,62122.0
8443,11773295,24975.0
8444,11773325,1650.0
8445,11773352,101352.0
8446,11773888,105667.0
8447,11773995,102523.0
8448,11774278,62572.0
8449,11775335,30022.0
8450,11775802,6066.0
8451,11775842,25431.0
8452,11776448,212685.0
8453,11776461,5464.0
8454,11776553,29366.0
8455,11776778,13556.0
8456,11776792,24943.0
8457,11777061,7228.0
8458,11777078,62737.0
8459,11777174,111965.0
8460,11777910,28355.0
8461,11777938,145347.0
8462,11778498,4417.0
8463,11778839,19113.0
8464,11778960,6386.0
8465,11779045,60913.0
8466,11779071,210418.0
8467,11779315,15065.0
8468,11779547,26020.0
8469,11779900,11749.0
8470,11780053,146739.0
8471,11780262,3650.0
8472,11780447,62391.0
8473,11780739,25625.0
8474,11780900,5439.0
8475,11781057,10936.0
8476,11781746,101310.0
8477,11781849,101310.0
8478,11781972,11559.0
8479,11782142,121759.0
8480,11782743,63892.0
8481,11783986,62525.0
8482,11784549,102523.0
8483,11785230,210418.0
8484,11785381,6386.0
8485,11785639,9570.0
8486,11785897,117721.0
8487,11785918,24794.0
8488,11786515,5464.0
8489,11786562,25514.0
8490,11786613,11458.0
8491,11786635,100418.0
8492,11786639,15283.0
8493,11786896,11933.0
8494,11787090,30870.0
8495,11787609,8536.0
8496,11788281,62948.0
8497,11788453,2230.0
8498,11788494,25989.0
8499,11788538,29008.0
8500,11788808,25937.0
8501,11789147,221821.0
8502,11789229,4487.0
8503,11789669,31515.0
8504,11789702,7251.0
8505,11789708,28758.0
8506,11790238,1107.0
8507,11790331,10305.0
8508,11790692,138707.0
8509,11790831,62874.0
8510,11790888,27811.0
8511,11790938,60813.0
8512,11791036,4087.0
8513,11791142,142106.0
8514,11791402,146313.0
8515,11792176,100338.0
8516,11792519,14960.0
8517,11792583,9864.0
8518,11792811,8536.0
8519,11792945,4224.0
8520,11792992,11217.0
8521,11793020,6776.0
8522,11793271,8123.0
8523,11793740,102704.0
8524,11794303,3580.0
8525,11794526,13114.0
8526,11794671,10519.0
8527,11794966,19427.0
8528,11795328,5589.0
8529,11795394,8004.0
8530,11795496,101317.0
8531,11795522,1430.0
8532,11795524,10640.0
8533,11795555,15150.0
8534,11795798,10793.0
8535,11795857,65261.0
8536,11795949,140896.0
8537,11795971,6736.0
8538,11796131,30645.0
8539,11796854,3156.0
8540,11796909,65527.0
8541,11796987,7652.0
8542,11797499,9818.0
8543,11797832,62933.0
8544,11797848,137373.0
8545,11798204,24068.0
8546,11798794,62513.0
8547,11799048,24311.0
8548,11799195,27785.0
8549,11799439,23671.0
8550,11799712,14631.0
8551,11799913,29338.0
8552,11800458,12233.0
8553,11800511,144435.0
8554,11800872,6435.0
8555,11801089,23809.0
8556,11802459,101317.0
8557,11802484,2230.0
8558,11802588,9599.0
8559,11802693,15752.0
8560,11802738,6498.0
8561,11803760,31722.0
8562,11803897,29241.0
8563,11804028,22528.0
8564,11804504,112040.0
8565,11804902,61576.0
8566,11805380,29252.0
8567,11805636,5180.0
8568,11806307,221616.0
8569,11806317,101352.0
8570,11806441,2547.0
8571,11807148,4839.0
8572,11807678,62488.0
8573,11808200,19349.0
8574,11809021,7245.0
8575,11810173,8530.0
8576,11810614,61056.0
8577,11810756,20734.0
8578,11810820,19349.0
8579,11810887,63099.0
8580,11811435,11811.0
8581,11811663,1278.0
8582,11811868,101310.0
8583,11811993,10519.0
8584,11812310,1034.0
8585,11812712,8951.0
8586,11813372,6435.0
8587,11813384,10853.0
8588,11813474,114611.0
8589,11813541,210418.0
8590,11813595,29934.0
8591,11813606,11316.0
8592,11813766,11142.0
8593,11813826,64985.0
8594,11813954,13619.0
8595,11814224,1677.0
8596,11814518,11288.0
8597,11814911,1632.0
8598,11815141,17420.0
8599,11815316,148312.0
8600,11815408,13421.0
8601,11815671,6216.0
8602,11815977,13569.0
8603,11817198,6304.0
8604,11818064,24032.0
8605,11818281,5087.0
8606,11818753,213449.0
8607,11818917,62276.0
8608,11819102,148276.0
8609,11819265,8530.0
8610,11819457,210418.0
8611,11819570,27925.0
8612,11819896,63600.0
8613,11819948,1662.0
8614,11820027,31591.0
8615,11820290,7526.0
8616,11820599,30098.0
8617,11820832,6435.0
8618,11821347,12180.0
8619,11821737,28917.0
8620,11821807,19349.0
8621,11821819,12679.0
8622,11821828,66393.0
8623,11822167,25180.0
8624,11822320,25848.0
8625,11822575,4474.0
8626,11823160,5826.0
8627,11824388,100245.0
8628,11824466,8972.0
8629,11824514,28881.0
8630,11825481,14451.0
8631,11825519,7228.0
8632,11825720,101352.0
8633,11826156,138744.0
8634,11826183,8530.0
8635,11826914,61077.0
8636,11827473,2574.0
8637,11827480,4864.0
8638,11827605,15179.0
8639,11827684,7471.0
8640,11828047,28917.0
8641,11828121,10407.0
8642,11828193,23811.0
8643,11828402,63051.0
8644,11828526,13161.0
8645,11828805,1259.0
8646,11828822,63186.0
8647,11828943,7994.0
8648,11829573,5606.0
8649,11829821,6774.0
8650,11830371,25922.0
8651,11830400,9699.0
8652,11830514,145979.0
8653,11830786,22158.0
8654,11830808,6127.0
8655,11830840,61519.0
8656,11831008,25849.0
8657,11831146,27522.0
8658,11831783,13556.0
8659,11832268,63865.0
8660,11832676,17828.0
8661,11832698,25279.0
8662,11832738,15455.0
8663,11833547,26898.0
8664,11833950,15803.0
8665,11834082,63789.0
8666,11834090,62373.0
8667,11834340,15855.0
8668,11834890,12441.0
8669,11835285,126137.0
8670,11835426,1356.0
8671,11835689,10787.0
8672,11836122,101076.0
8673,11836127,24886.0
8674,11836330,133504.0
8675,11836698,210418.0
8676,11837309,3395.0
8677,11837358,18553.0
8678,11837514,61439.0
8679,11837803,16454.0
8680,11838422,122211.0
8681,11838436,22466.0
8682,11838796,8304.0
8683,11839184,7778.0
8684,11839367,13467.0
8685,11839730,135805.0
8686,11840046,210418.0
8687,11840076,12390.0
8688,11840241,112874.0
8689,11840343,117768.0
8690,11840428,66630.0
8691,11840528,10640.0
8692,11840610,5061.0
8693,11840795,31887.0
8694,11841183,29069.0
8695,11841225,138129.0
8696,11841242,140760.0
8697,11841247,23291.0
8698,11841676,100423.0
8699,11841806,5180.0
8700,11841984,2058.0
8701,11842416,64356.0
8702,11843208,2444.0
8703,11843992,5774.0
8704,11844116,24370.0
8705,11844716,8723.0
8706,11844939,10232.0
8707,11844964,18467.0
8708,11845278,8972.0
8709,11845642,132643.0
8710,11846195,14620.0
8711,11846217,63140.0
8712,11846356,3558.0
8713,11846651,11486.0
8714,11846877,9737.0
8715,11847057,30451.0
8716,11847287,2086.0
8717,11847462,14446.0
8718,11847813,6304.0
8719,11848103,62133.0
8720,11848575,17440.0
8721,11848724,19349.0
8722,11848767,65421.0
8723,11849163,25987.0
8724,11849346,63378.0
8725,11849843,101317.0
8726,11849884,174070.0
8727,11849960,12385.0
8728,11850110,5180.0
8729,11850146,3011.0
8730,11850388,8020.0
8731,11850980,9191.0
8732,11851078,6774.0
8733,11851698,15176.0
8734,11851751,14561.0
8735,11851777,9715.0
8736,11851820,27895.0
8737,11851956,3980.0
8738,11852027,4094.0
8739,11852082,25786.0
8740,11852798,24720.0
8741,11852862,145702.0
8742,11853015,4005.0
8743,11853304,7283.0
8744,11853443,2220.0
8745,11853623,62237.0
8746,11853675,101310.0
8747,11854570,210216.0
8748,11854631,6152.0
8749,11854679,16188.0
8750,11854808,5650.0
8751,11855114,210418.0
8752,11855289,20747.0
8753,11855490,66290.0
8754,11855978,10265.0
8755,11856036,61521.0
8756,11856183,5878.0
8757,11856611,15110.0
8758,11856670,8530.0
8759,11856883,4816.0
8760,11857011,30170.0
8761,11857219,1633.0
8762,11857656,7251.0
8763,11857735,28538.0
8764,11857771,62599.0
8765,11857796,30545.0
8766,11858090,127174.0
8767,11858126,62338.0
8768,11858134,61439.0
8769,11858150,10393.0
8770,11858355,61385.0
8771,11858637,141097.0
8772,11859017,7228.0
8773,11859045,30477.0
8774,11859207,25540.0
8775,11859234,10530.0
8776,11859422,6226.0
8777,11859505,210418.0
8778,11859833,63866.0
8779,11859852,8530.0
8780,11860005,8530.0
8781,11861091,1939.0
8782,11861331,5071.0
8783,11861378,5572.0
8784,11861529,125654.0
8785,11862087,160719.0
8786,11862203,3362.0
8787,11863036,6034.0
8788,11863060,1137.0
8789,11863270,65404.0
8790,11863419,5825.0
8791,11863447,138466.0
8792,11863456,66564.0
8793,11863481,101310.0
8794,11863597,158746.0
8795,11863716,23898.0
8796,11863767,105932.0
8797,11863820,64690.0
8798,11864096,11693.0
8799,11864228,25773.0
8800,11864405,10787.0
8801,11864521,30847.0
8802,11864620,7114.0
8803,11864906,7818.0
8804,11864923,24948.0
8805,11865027,10622.0
8806,11865143,10717.0
8807,11865969,17420.0
8808,11866245,9969.0
8809,11866624,4245.0
8810,11867505,221616.0
8811,11867762,19043.0
8812,11867794,14867.0
8813,11868508,30029.0
8814,11868653,151279.0
8815,11869058,29369.0
8816,11869086,62736.0
8817,11869088,30007.0
8818,11869165,30400.0
8819,11869600,10726.0
8820,11869877,12945.0
8821,11869908,25691.0
8822,11870207,112720.0
8823,11870219,23605.0
8824,11870443,30172.0
8825,11870630,4864.0
8826,11870928,7651.0
8827,11871596,8972.0
8828,11871657,7257.0
8829,11872100,22373.0
8830,11872635,15315.0
8831,11872748,30869.0
8832,11873176,11483.0
8833,11873234,7526.0
8834,11873833,111169.0
8835,11874160,21361.0
8836,11874181,137704.0
8837,11874245,143972.0
8838,11874660,138469.0
8839,11874837,63928.0
8840,11875318,11347.0
8841,11875560,5715.0
8842,11876062,24402.0
8843,11876136,64014.0
8844,11876199,7228.0
8845,11876308,5862.0
8846,11876309,1969.0
8847,11876404,112040.0
8848,11876481,30451.0
8849,11876639,9135.0
8850,11876746,155615.0
8851,11876892,24224.0
8852,11877381,202421.0
8853,11877454,138901.0
8854,11877534,110685.0
8855,11877863,62944.0
8856,11878029,6774.0
8857,11878753,8358.0
8858,11878780,13699.0
8859,11879092,7231.0
8860,11879242,29011.0
8861,11879419,11749.0
8862,11879644,24988.0
8863,11879845,6491.0
8864,11880092,142953.0
8865,11880166,1376.0
8866,11880250,29040.0
8867,11880266,6266.0
8868,11880579,63005.0
8869,11880722,210418.0
8870,11881196,220748.0
8871,11881257,6774.0
8872,11881367,63644.0
8873,11881708,65676.0
8874,11882012,8972.0
8875,11882184,63449.0
8876,11882448,148277.0
8877,11882741,25279.0
8878,11882792,5841.0
8879,11882838,7228.0
8880,11882940,2745.0
8881,11883676,112040.0
8882,11883819,7114.0
8883,11884463,63894.0
8884,11884705,141278.0
8885,11885082,1372.0
8886,11885736,2055.0
8887,11885823,100080.0
8888,11886157,61723.0
8889,11886221,7662.0
8890,11886601,14867.0
8891,11886824,60951.0
8892,11887028,105847.0
8893,11887149,25384.0
8894,11887214,133944.0
8895,11887786,10983.0
8896,11888306,28917.0
8897,11888699,62200.0
