,Unnamed: 0,Unnamed: 0.1,gvkey,deal year,Target name,pdpassgn,patents
384,8,8,3760,1999,Data General Corp,10456531,4733366
385,8,8,3760,1999,Data General Corp,10456531,4740998
386,8,8,3760,1999,Data General Corp,10456531,4742449
387,8,8,3760,1999,Data General Corp,10456531,4742478
388,8,8,3760,1999,Data General Corp,10456531,4757443
389,8,8,3760,1999,Data General Corp,10456531,4764687
390,8,8,3760,1999,Data General Corp,10456531,4771377
391,8,8,3760,1999,Data General Corp,10456531,4772812
392,8,8,3760,1999,Data General Corp,10456531,4773004
393,8,8,3760,1999,Data General Corp,10456531,4779273
394,8,8,3760,1999,Data General Corp,10456531,4792948
395,8,8,3760,1999,Data General Corp,10456531,4796176
396,8,8,3760,1999,Data General Corp,10456531,4806870
397,8,8,3760,1999,Data General Corp,10456531,4821184
398,8,8,3760,1999,Data General Corp,10456531,4825403
399,8,8,3760,1999,Data General Corp,10456531,4829427
400,8,8,3760,1999,Data General Corp,10456531,4852089
401,8,8,3760,1999,Data General Corp,10456531,4858180
402,8,8,3760,1999,Data General Corp,10456531,4873652
403,8,8,3760,1999,Data General Corp,10456531,4878173
404,8,8,3760,1999,Data General Corp,10456531,4884244
405,8,8,3760,1999,Data General Corp,10456531,4901232
406,8,8,3760,1999,Data General Corp,10456531,4901235
407,8,8,3760,1999,Data General Corp,10456531,4908749
408,8,8,3760,1999,Data General Corp,10456531,4910754
409,8,8,3760,1999,Data General Corp,10456531,4920483
410,8,8,3760,1999,Data General Corp,10456531,4939640
411,8,8,3760,1999,Data General Corp,10456531,4939644
412,8,8,3760,1999,Data General Corp,10456531,4965787
413,8,8,3760,1999,Data General Corp,10456531,4965798
414,8,8,3760,1999,Data General Corp,10456531,4975695
415,8,8,3760,1999,Data General Corp,10456531,4975870
416,8,8,3760,1999,Data General Corp,10456531,4979141
417,8,8,3760,1999,Data General Corp,10456531,4979169
418,8,8,3760,1999,Data General Corp,10456531,4987530
419,8,8,3760,1999,Data General Corp,10456531,4987570
420,8,8,3760,1999,Data General Corp,10456531,5016162
421,8,8,3760,1999,Data General Corp,10456531,5020081
422,8,8,3760,1999,Data General Corp,10456531,5027344
423,8,8,3760,1999,Data General Corp,10456531,5051982
424,8,8,3760,1999,Data General Corp,10456531,5051984
425,8,8,3760,1999,Data General Corp,10456531,5070475
426,8,8,3760,1999,Data General Corp,10456531,5095404
427,8,8,3760,1999,Data General Corp,10456531,5146584
428,8,8,3760,1999,Data General Corp,10456531,5155818
429,8,8,3760,1999,Data General Corp,10456531,5172379
430,8,8,3760,1999,Data General Corp,10456531,5235685
431,8,8,3760,1999,Data General Corp,10456531,5247427
432,8,8,3760,1999,Data General Corp,10456531,5287537
433,8,8,3760,1999,Data General Corp,10456531,5301280
434,8,8,3760,1999,Data General Corp,10456531,5305326
435,8,8,3760,1999,Data General Corp,10456531,5343357
436,8,8,3760,1999,Data General Corp,10456531,5371743
437,8,8,3760,1999,Data General Corp,10456531,5377191
438,8,8,3760,1999,Data General Corp,10456531,5377328
439,8,8,3760,1999,Data General Corp,10456531,5377332
440,8,8,3760,1999,Data General Corp,10456531,5388232
441,8,8,3760,1999,Data General Corp,10456531,5396111
442,8,8,3760,1999,Data General Corp,10456531,5450592
443,8,8,3760,1999,Data General Corp,10456531,5452444
444,8,8,3760,1999,Data General Corp,10456531,5481681
445,8,8,3760,1999,Data General Corp,10456531,5490723
446,8,8,3760,1999,Data General Corp,10456531,5535381
447,8,8,3760,1999,Data General Corp,10456531,5617558
448,8,8,3760,1999,Data General Corp,10456531,5666486
449,8,8,3760,1999,Data General Corp,10456531,5684973
450,8,8,3760,1999,Data General Corp,10456531,5686814
451,8,8,3760,1999,Data General Corp,10456531,5687089
452,8,8,3760,1999,Data General Corp,10456531,5698973
453,8,8,3760,1999,Data General Corp,10456531,5713004
454,8,8,3760,1999,Data General Corp,10456531,5745778
455,8,8,3760,1999,Data General Corp,10456531,5787468
456,8,8,3760,1999,Data General Corp,10456531,5806086
457,8,8,3760,1999,Data General Corp,10456531,5809256
458,8,8,3760,1999,Data General Corp,10456531,5845094
459,8,8,3760,1999,Data General Corp,10456531,5859966
460,8,8,3760,1999,Data General Corp,10456531,5860098
461,8,8,3760,1999,Data General Corp,10456531,5860139
462,8,8,3760,1999,Data General Corp,10456531,5861737
463,8,8,3760,1999,Data General Corp,10456531,5878248
464,8,8,3760,1999,Data General Corp,10456531,5887146
465,8,8,3760,1999,Data General Corp,10456531,5889934
466,8,8,3760,1999,Data General Corp,10456531,5890214
467,8,8,3760,1999,Data General Corp,10456531,5901151
468,8,8,3760,1999,Data General Corp,10456531,5911150
469,8,8,3760,1999,Data General Corp,10456531,5922077
470,8,8,3760,1999,Data General Corp,10456531,5937159
471,8,8,3760,1999,Data General Corp,10456531,5956754
472,8,8,3760,1999,Data General Corp,10456531,6014009
473,8,8,3760,1999,Data General Corp,10456531,6021044
474,8,8,3760,1999,Data General Corp,10456531,6026461
